,Market ID,Market Name,Contract ID,Contract Name,Date (ET),Open Share Price,Close Share Price,Low Share Price,High Share Price,Average Trade Price,Trade Volume
3524,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-11-24,0.39,0.39,0.38,0.4,0.3849,3019
3525,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-11-25,0.39,0.4,0.39,0.4,0.3997,2711
3526,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-11-26,0.4,0.39,0.39,0.4,0.3919,861
3527,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-11-27,0.39,0.39,0.38,0.4,0.3958,4438
3528,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-11-28,0.39,0.38,0.37,0.39,0.3832,5353
3529,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-11-29,0.38,0.39,0.37,0.39,0.3813,2877
3530,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-11-30,0.39,0.38,0.38,0.39,0.3806,1394
3531,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-01,0.38,0.38,0.37,0.39,0.3796,3629
3532,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-02,0.38,0.38,0.37,0.38,0.3774,1093
3533,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-03,0.38,0.38,0.37,0.39,0.3787,1526
3534,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-04,0.38,0.36,0.36,0.39,0.3705,5585
3535,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-05,0.36,0.38,0.35,0.38,0.3683,7956
3536,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-06,0.38,0.36,0.36,0.38,0.3726,2615
3537,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-07,0.36,0.36,0.36,0.38,0.3668,4424
3538,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-08,0.36,0.37,0.35,0.37,0.362,7611
3539,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-09,0.37,0.37,0.35,0.37,0.3604,4543
3540,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-10,0.37,0.36,0.36,0.37,0.3635,1747
3541,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-11,0.36,0.35,0.35,0.36,0.3553,2471
3542,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-12,0.35,0.34,0.32,0.36,0.3445,7421
3543,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-13,0.34,0.33,0.31,0.34,0.324,2158
3544,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-14,0.33,0.32,0.31,0.34,0.3227,5561
3545,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-15,0.32,0.32,0.32,0.34,0.3268,2660
3546,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-16,0.32,0.34,0.32,0.34,0.3287,4927
3547,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-17,0.34,0.31,0.31,0.34,0.3209,4882
3548,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-18,0.31,0.31,0.31,0.33,0.3139,2156
3549,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-19,0.31,0.27,0.27,0.33,0.3021,13497
3550,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-20,0.27,0.29,0.27,0.31,0.296,4102
3551,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-21,0.29,0.31,0.28,0.31,0.2937,4321
3552,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-22,0.31,0.29,0.29,0.31,0.2968,1758
3553,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-23,0.29,0.3,0.29,0.31,0.3027,4005
3554,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-24,0.3,0.3,0.27,0.31,0.2869,13507
3555,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-25,0.3,0.3,0.28,0.31,0.2936,1363
3556,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-26,0.3,0.3,0.29,0.31,0.3038,1487
3557,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-27,0.3,0.31,0.29,0.32,0.3063,2776
3558,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-28,0.31,0.31,0.3,0.31,0.3063,1763
3559,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-29,0.31,0.31,0.29,0.31,0.2986,3924
3560,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-30,0.31,0.3,0.29,0.31,0.3006,3575
3561,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2018-12-31,0.3,0.31,0.29,0.31,0.3033,1982
3562,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-01,0.31,0.32,0.3,0.32,0.3073,5091
3563,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-02,0.32,0.32,0.31,0.33,0.3143,5945
3564,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-03,0.32,0.32,0.31,0.33,0.3209,3231
3565,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-04,0.32,0.33,0.31,0.33,0.3194,4401
3566,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-05,0.33,0.32,0.32,0.33,0.3219,1025
3567,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-06,0.32,0.32,0.31,0.32,0.3167,4620
3568,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-07,0.32,0.32,0.31,0.32,0.3135,3176
3569,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-08,0.32,0.31,0.3,0.32,0.3102,5060
3570,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-09,0.31,0.31,0.3,0.32,0.3117,3238
3571,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-10,0.31,0.3,0.29,0.32,0.3002,7461
3572,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-11,0.3,0.3,0.29,0.31,0.2978,5836
3573,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-12,0.3,0.3,0.29,0.31,0.3009,2639
3574,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-13,0.3,0.29,0.29,0.3,0.2932,5413
3575,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-14,0.29,0.3,0.28,0.3,0.2939,6619
3576,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-15,0.3,0.3,0.29,0.3,0.2945,2246
3577,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-16,0.3,0.3,0.29,0.3,0.2965,3694
3578,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-17,0.3,0.29,0.29,0.31,0.3006,8786
3579,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-18,0.29,0.29,0.27,0.3,0.2831,17195
3580,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-19,0.29,0.3,0.29,0.3,0.2914,4869
3581,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-20,0.3,0.29,0.28,0.3,0.2891,3916
3582,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-21,0.29,0.29,0.28,0.3,0.2954,8589
3583,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-22,0.29,0.3,0.29,0.3,0.2968,6723
3584,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-23,0.3,0.29,0.29,0.31,0.2983,4902
3585,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-24,0.29,0.3,0.29,0.3,0.299,3251
3586,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-25,0.3,0.29,0.29,0.31,0.2973,6592
3587,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-26,0.29,0.29,0.29,0.3,0.295,4128
3588,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-27,0.29,0.29,0.29,0.3,0.2946,6956
3589,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-28,0.29,0.29,0.28,0.3,0.2918,12395
3590,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-29,0.29,0.28,0.27,0.29,0.2776,10367
3591,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-30,0.28,0.29,0.27,0.29,0.2825,6842
3592,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-01-31,0.29,0.29,0.27,0.29,0.2833,11133
3593,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-01,0.29,0.28,0.28,0.3,0.2889,7177
3594,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-02,0.28,0.29,0.28,0.3,0.291,3095
3595,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-03,0.29,0.29,0.29,0.3,0.2968,4057
3596,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-04,0.29,0.3,0.29,0.3,0.2985,5941
3597,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-05,0.3,0.3,0.29,0.31,0.3006,21682
3598,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-06,0.3,0.3,0.29,0.31,0.3026,11855
3599,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-07,0.3,0.31,0.3,0.32,0.311,10804
3600,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-08,0.31,0.31,0.31,0.32,0.3161,1687
3601,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-09,0.31,0.32,0.31,0.32,0.316,7924
3602,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-10,0.32,0.32,0.31,0.33,0.3201,7504
3603,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-11,0.32,0.32,0.31,0.33,0.3228,11098
3604,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-12,0.32,0.32,0.32,0.34,0.3268,8421
3605,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-13,0.32,0.33,0.32,0.34,0.3264,4739
3606,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-14,0.33,0.33,0.33,0.34,0.3371,11173
3607,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-15,0.33,0.34,0.33,0.35,0.3366,8499
3608,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-16,0.34,0.34,0.33,0.34,0.3358,5441
3609,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-17,0.34,0.33,0.33,0.34,0.3348,4647
3610,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-18,0.33,0.32,0.32,0.34,0.3309,9284
3611,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-19,0.32,0.35,0.32,0.35,0.3359,10637
3612,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-20,0.35,0.35,0.33,0.36,0.3482,12345
3613,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-21,0.35,0.36,0.35,0.38,0.3645,10729
3614,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-22,0.36,0.36,0.35,0.37,0.3577,9271
3615,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-23,0.36,0.36,0.35,0.37,0.3567,3089
3616,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-24,0.36,0.35,0.35,0.36,0.3522,3855
3617,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-25,0.35,0.35,0.35,0.37,0.3521,9748
3618,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-26,0.35,0.34,0.34,0.36,0.353,9644
3619,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-27,0.34,0.35,0.34,0.35,0.3453,4857
3620,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-02-28,0.35,0.34,0.34,0.35,0.3452,5716
3621,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-01,0.34,0.35,0.34,0.36,0.3485,4676
3622,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-02,0.35,0.35,0.34,0.36,0.35,3398
3623,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-03,0.35,0.35,0.34,0.36,0.3505,11207
3624,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-04,0.35,0.36,0.34,0.36,0.3535,11672
3625,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-05,0.36,0.36,0.35,0.36,0.3552,9798
3626,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-06,0.36,0.36,0.35,0.37,0.3595,6343
3627,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-07,0.36,0.36,0.35,0.37,0.3597,13523
3628,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-08,0.36,0.37,0.36,0.37,0.3663,6300
3629,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-09,0.37,0.37,0.36,0.38,0.366,5824
3630,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-10,0.37,0.37,0.36,0.37,0.3658,7512
3631,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-11,0.37,0.36,0.36,0.37,0.3641,3229
3632,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-12,0.36,0.36,0.36,0.37,0.3639,4071
3633,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-13,0.36,0.35,0.35,0.37,0.355,14620
3634,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-14,0.35,0.34,0.34,0.35,0.3427,7466
3635,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-15,0.34,0.34,0.33,0.35,0.3471,5074
3636,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-16,0.34,0.35,0.34,0.35,0.3448,3437
3637,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-17,0.35,0.35,0.34,0.36,0.353,7210
3638,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-18,0.35,0.34,0.34,0.36,0.3504,8946
3639,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-19,0.34,0.35,0.34,0.36,0.3473,9600
3640,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-20,0.35,0.34,0.34,0.36,0.3492,3253
3641,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-21,0.34,0.36,0.34,0.36,0.3538,5064
3642,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-22,0.36,0.37,0.35,0.37,0.3592,8582
3643,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-23,0.37,0.36,0.35,0.38,0.368,7918
3644,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-24,0.36,0.39,0.36,0.39,0.3752,16471
3645,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-25,0.39,0.4,0.38,0.4,0.3877,13680
3646,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-26,0.4,0.38,0.38,0.4,0.3847,11169
3647,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-27,0.38,0.39,0.38,0.39,0.3858,5865
3648,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-28,0.39,0.38,0.38,0.39,0.3848,7713
3649,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-29,0.38,0.38,0.38,0.39,0.3869,8897
3650,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-30,0.38,0.39,0.38,0.39,0.3885,4106
3651,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-03-31,0.39,0.4,0.38,0.4,0.3899,11862
3652,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-01,0.4,0.39,0.38,0.4,0.3887,10743
3653,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-02,0.39,0.38,0.38,0.4,0.3843,12051
3654,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-03,0.38,0.38,0.38,0.39,0.3856,10495
3655,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-04,0.38,0.38,0.38,0.39,0.3839,16207
3656,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-05,0.38,0.38,0.37,0.39,0.3798,11926
3657,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-06,0.38,0.38,0.38,0.39,0.386,9138
3658,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-07,0.38,0.4,0.38,0.4,0.3922,6042
3659,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-08,0.4,0.4,0.39,0.4,0.3987,5431
3660,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-09,0.4,0.4,0.39,0.41,0.3959,7815
3661,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-10,0.4,0.4,0.39,0.41,0.3994,3911
3662,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-11,0.4,0.4,0.39,0.41,0.3966,6309
3663,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-12,0.4,0.39,0.39,0.41,0.3967,7040
3664,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-13,0.39,0.4,0.39,0.4,0.3934,4263
3665,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-14,0.4,0.39,0.39,0.4,0.3947,7490
3666,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-15,0.39,0.39,0.39,0.4,0.3934,10110
3667,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-16,0.39,0.39,0.39,0.4,0.3955,7436
3668,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-17,0.39,0.4,0.39,0.4,0.3931,6372
3669,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-18,0.4,0.39,0.39,0.4,0.3986,9451
3670,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-19,0.39,0.39,0.39,0.4,0.3933,7188
3671,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-20,0.39,0.39,0.39,0.4,0.3967,4344
3672,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-21,0.39,0.4,0.39,0.4,0.3932,3758
3673,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-22,0.4,0.39,0.39,0.4,0.391,4826
3674,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-23,0.39,0.39,0.39,0.4,0.3938,7999
3675,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-24,0.39,0.4,0.39,0.4,0.3946,3261
3676,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-25,0.4,0.4,0.39,0.4,0.396,9262
3677,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-26,0.4,0.4,0.39,0.4,0.394,3437
3678,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-27,0.4,0.4,0.39,0.4,0.3964,8188
3679,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-28,0.4,0.4,0.39,0.4,0.3957,6268
3680,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-29,0.4,0.4,0.39,0.4,0.3962,6074
3681,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-04-30,0.4,0.4,0.39,0.4,0.3952,7721
3682,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-01,0.4,0.39,0.39,0.4,0.3978,5845
3683,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-02,0.39,0.39,0.39,0.4,0.396,3627
3684,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-03,0.39,0.39,0.39,0.4,0.3962,1075
3685,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-04,0.39,0.41,0.39,0.41,0.4004,9274
3686,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-05,0.41,0.4,0.39,0.41,0.4035,3829
3687,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-06,0.4,0.4,0.4,0.41,0.4079,4445
3688,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-07,0.4,0.4,0.4,0.41,0.4043,6740
3689,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-08,0.4,0.41,0.4,0.41,0.4045,3245
3690,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-09,0.41,0.4,0.4,0.41,0.4085,4912
3691,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-10,0.4,0.4,0.4,0.41,0.4074,8092
3692,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-11,0.4,0.41,0.4,0.42,0.4148,7206
3693,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-12,0.41,0.42,0.41,0.43,0.4184,8511
3694,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-13,0.42,0.42,0.41,0.43,0.4164,8483
3695,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-14,0.42,0.42,0.41,0.42,0.4162,7140
3696,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-15,0.42,0.41,0.41,0.42,0.4148,9301
3697,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-16,0.41,0.42,0.41,0.42,0.4173,12281
3698,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-17,0.42,0.42,0.41,0.43,0.423,10908
3699,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-18,0.42,0.42,0.42,0.43,0.4274,6367
3700,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-19,0.42,0.42,0.42,0.44,0.4307,7196
3701,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-20,0.42,0.42,0.42,0.44,0.4271,6564
3702,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-21,0.42,0.42,0.42,0.44,0.4295,3029
3703,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-22,0.42,0.42,0.42,0.43,0.4239,9150
3704,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-23,0.42,0.42,0.42,0.43,0.4256,4767
3705,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-24,0.42,0.42,0.42,0.43,0.4253,11770
3706,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-25,0.42,0.43,0.42,0.43,0.422,3403
3707,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-26,0.43,0.42,0.42,0.43,0.4252,3478
3708,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-27,0.42,0.42,0.41,0.43,0.425,10186
3709,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-28,0.42,0.42,0.41,0.42,0.4181,2198
3710,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-29,0.42,0.42,0.41,0.42,0.4115,7188
3711,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-30,0.42,0.41,0.41,0.42,0.4177,5552
3712,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-05-31,0.41,0.42,0.41,0.43,0.4166,7916
3713,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-01,0.42,0.42,0.41,0.42,0.4122,1758
3714,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-02,0.42,0.42,0.41,0.42,0.4158,3083
3715,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-03,0.42,0.41,0.41,0.42,0.4144,2387
3716,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-04,0.41,0.42,0.41,0.42,0.4189,2070
3717,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-05,0.42,0.41,0.41,0.42,0.4138,3465
3718,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-06,0.41,0.42,0.41,0.42,0.4158,3151
3719,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-07,0.42,0.41,0.41,0.42,0.4165,3178
3720,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-08,0.41,0.42,0.41,0.42,0.4145,3121
3721,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-09,0.42,0.42,0.41,0.42,0.4197,3574
3722,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-10,0.42,0.43,0.41,0.43,0.4241,5706
3723,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-11,0.43,0.41,0.41,0.43,0.4226,6403
3724,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-12,0.41,0.42,0.41,0.43,0.4188,5286
3725,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-13,0.42,0.41,0.41,0.42,0.4141,8593
3726,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-14,0.41,0.41,0.41,0.42,0.4166,3296
3727,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-15,0.41,0.42,0.41,0.42,0.4112,4009
3728,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-16,0.42,0.41,0.41,0.42,0.4166,7025
3729,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-17,0.41,0.4,0.4,0.42,0.4111,12552
3730,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-18,0.4,0.42,0.4,0.42,0.4142,9450
3731,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-19,0.42,0.42,0.41,0.43,0.4195,13375
3732,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-20,0.42,0.42,0.41,0.43,0.4169,5217
3733,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-21,0.42,0.41,0.41,0.42,0.4137,9683
3734,3698,Who will win the 2020 U.S. presidential election?,7943,Donald Trump,2019-06-22,0.41,0.42,0.41,0.42,0.4143,10918
